Date,14_day_Avg,14_day_std,Close Price,Upper_Band,Lower_Band
2018-08-23,1386.9321428571436,24.923672768783344,1397.4,1436.7794883947104,1337.0847973195769
2018-08-24,1388.6928571428577,23.202908116325013,1378.3,1435.0986733755078,1342.2870409102077
2018-08-27,1392.3571428571436,23.0707261826124,1415.4,1438.4985952223683,1346.2156904919188
2018-08-28,1396.9321428571436,22.646188396742705,1424.7,1442.224519650629,1351.6397660636583
2018-08-29,1399.9428571428577,21.255902864688384,1410.1,1442.4546628722346,1357.4310514134809
2018-08-30,1403.7607142857148,18.709306390244713,1416.2,1441.1793270662042,1366.3421015052254
2018-08-31,1408.1285714285718,19.827474278469943,1441.1,1447.7835199855117,1368.473622871632
2018-09-03,1411.614285714286,19.8234168886825,1434.25,1451.261119491651,1371.9674519369212
2018-09-04,1363.6428571428576,181.40156035409632,737.15,1726.4459778510502,1000.8397364346649
2018-09-05,1315.185714285715,247.22261256777264,729.9,1809.6309394212603,820.7404891501697
2018-09-06,1265.0142857142866,289.82934795162805,727.15,1844.6729816175427,685.3555898110305
2018-09-07,1215.1892857142866,317.82607494482767,732.8,1850.841435603942,579.5371358246313
2018-09-10,1168.517857142858,338.3992053131826,730.85,1845.3162677692233,491.7194465164928
2018-09-11,1122.1142857142863,350.8966916939492,734.3,1823.9076691021846,420.3209023263879
2018-09-12,1075.3642857142866,354.9749419263347,742.9,1785.314169566956,365.4144018616172
2018-09-14,1029.3214285714296,354.4637264257779,733.7,1738.2488814229855,320.39397571987377
2018-09-17,980.075000000001,344.45090570690644,725.95,1668.9768114138137,291.1731885861881
2018-09-18,929.675000000001,325.488728831206,719.1,1580.6524576624129,278.69754233758897
2018-09-19,880.3642857142867,298.26118357301243,719.75,1476.8866528603116,283.8419185682618
2018-09-21,829.5857142857151,257.78727696462414,705.3,1345.1602682149633,314.0111603564668
2018-09-24,777.9535714285722,189.13350338226462,718.25,1156.2205781931016,399.686564664043
2018-09-25,727.3785714285723,9.499265443016029,726.2,746.3771023146044,708.3800405425402
2018-09-26,726.0000000000009,9.371704549049877,717.85,744.7434090981006,707.2565909019012
2018-09-27,725.6357142857152,9.307346737794814,724.8,744.2504077613048,707.0210208101255
2018-09-28,725.842857142858,9.375661148892817,730.05,744.5941794406435,707.0915348450724
2018-10-01,726.8321428571437,10.790212929121441,746.65,748.4125687153866,705.2517169989009
2018-10-03,726.6642857142866,10.741068357076227,728.5,748.1464224284391,705.1821490001341
2018-10-04,724.7285714285724,11.661618740517525,707.2,748.0518089096074,701.4053339475374
2018-10-05,723.4214285714296,10.428542827037031,724.6,744.2785142255036,702.5643429173556
2018-10-08,722.0464285714296,10.236350466839404,714.45,742.5191295051084,701.5737276377508
2018-10-09,721.4607142857152,10.230406762603131,717.75,741.9215278109215,700.9999007605089
2018-10-10,720.1285714285724,11.673864864729536,700.45,743.4763011580314,696.7808416991134
2018-10-11,716.8142857142867,17.110359306725467,673.35,751.0350043277376,682.5935671008358
2018-10-12,714.9214285714296,19.745074500589293,678.8,754.4115775726082,675.431279570251
2018-10-15,713.5321428571439,20.17249276332926,698.8,753.8771283838024,673.1871573304853
2018-10-16,711.3214285714295,20.372348475775773,695.25,752.066125522981,670.5767316198779
2018-10-17,710.4285714285724,20.338100984340063,705.35,751.1047733972525,669.7523694598922
2018-10-19,707.4821428571438,21.07071981488415,683.55,749.6235824869121,665.3407032273755
2018-10-22,703.9035714285725,21.197064966350617,679.95,746.2977013612738,661.5094414958712
2018-10-23,697.5428571428582,20.73912001271956,657.6,739.0210971682974,656.0646171174191
2018-10-24,691.9214285714296,22.309145367625895,649.8,736.5397193066814,647.3031378361778
2018-10-25,687.7464285714295,24.583268734024298,648.75,736.9129660394781,638.579891103381
2018-10-26,681.2464285714295,26.074644803894618,633.6,733.3957181792188,629.0971389636403
2018-10-29,676.267857142858,25.900754422820523,644.75,728.069365988499,624.466348297217
2018-10-30,672.1142857142867,23.26528801400408,659.6,718.6448617422948,625.5837096862786
2018-10-31,671.1107142857152,22.22892414585682,686.4,715.5685625774288,626.6528659940016
2018-11-01,670.6357142857152,22.248434936952208,666.7,715.1325841596196,626.1388444118107
2018-11-02,669.4535714285723,22.22093143765546,662.25,713.8954343038832,625.0117085532614
2018-11-05,667.1107142857153,20.55550813860145,666.0,708.2217305629182,625.9996980085124
2018-11-06,665.0535714285725,18.89698250523473,666.45,702.847536439042,627.259606418103
2018-11-07,662.9214285714296,15.35209474917892,675.5,693.6256180697875,632.2172390730717
2018-11-09,661.2035714285724,14.166000253697947,659.5,689.5355719359684,632.8715709211765
2018-11-12,660.0785714285724,13.151816404065038,664.2,686.3822042367025,633.7749386204424
2018-11-13,660.657142857144,13.212419232637915,665.7,687.0819813224198,634.2323043918682
2018-11-14,660.9000000000012,13.027456213151249,653.2,686.9549124263037,634.8450875736987
2018-11-15,661.4464285714297,12.633098534104175,656.4,686.7126256396381,636.1802315032213
2018-11-16,662.6785714285726,10.341639400765231,650.85,683.3618502301031,641.9952926270421
2018-11-19,663.1750000000012,9.551434648633004,651.7,682.2778692972672,644.0721307027352
2018-11-20,661.8750000000011,11.175862554948953,641.4,684.226725109899,639.5232748901033
2018-11-21,657.0678571428583,13.946058267831756,619.1,684.9599736785218,629.1757406071948
2018-11-22,653.7857142857155,16.649779723351894,620.75,687.0852737324193,620.4861548390116
2018-11-26,650.8714285714298,18.519944698873523,621.45,687.9113179691768,613.8315391736827
2018-11-27,648.9357142857154,18.231064239305674,638.9,685.3978427643268,612.4735858071041
2018-11-28,648.932142857144,18.22737382604508,666.4,685.3868905092341,612.4773952050538
2018-11-29,647.9000000000011,16.973191531654244,661.05,681.8463830633096,613.9536169366926
2018-11-30,648.4678571428583,17.515461380267002,667.45,683.4987799033923,613.4369343823242
2018-12-03,648.907142857144,18.010497549457334,670.35,684.9281379560587,612.8861477582293
2018-12-04,650.3035714285725,20.054574236397574,685.25,690.4127199013676,610.1944229557773
2018-12-05,652.3178571428581,21.715313695686675,681.4,695.7484845342315,608.8872297514847
2018-12-06,653.1821428571438,22.127172706403282,668.5,697.4364882699504,608.9277974443373
2018-12-07,655.4642857142866,23.474728052606448,682.8,702.4137418194995,608.5148296090737
2018-12-10,656.7142857142866,23.723474487503086,669.2,704.1612346892928,609.2673367392804
2018-12-11,659.0785714285723,23.729223416644018,674.5,706.5370182618603,611.6201245952843
2018-12-12,663.3214285714295,21.207525100305148,678.5,705.7364787720397,620.9063783708192
2018-12-13,668.8214285714295,19.208108406929785,697.75,707.237645385289,630.4052117575699
2018-12-14,674.8642857142866,16.23637213852602,706.05,707.3370299913386,642.3915414372345
2018-12-17,678.8285714285722,13.287511694590554,694.4,705.4035948177533,652.2535480393911
2018-12-18,679.5571428571437,12.825213405710295,676.6,705.2075696685644,653.9067160457231
2018-12-19,679.8285714285723,12.43776374730918,664.85,704.7040989231907,654.953043933954
2018-12-20,679.8000000000009,12.468807234337435,667.05,704.7376144686757,654.862385531326
2018-12-21,678.0750000000008,15.239432025585923,646.2,708.5538640511727,647.596135948829
2018-12-24,675.4857142857152,16.914120507090914,649.0,709.313955299897,641.6574732715334
2018-12-26,672.817857142858,18.754933783133374,644.05,710.3277247091247,635.3079895765912
2018-12-27,671.9821428571437,19.217115840045285,656.8,710.4163745372342,633.5479111770532
2018-12-28,670.1357142857152,19.339233026851574,656.95,708.8141803394183,631.457248232012
2018-12-31,669.4035714285723,19.57002677062891,658.95,708.54362496983,630.2635178873145
2019-01-01,668.7285714285723,19.543676080159806,665.05,707.8159235888919,629.6412192682527
2019-01-02,668.0535714285722,19.342385346178432,669.05,706.7383421209291,629.3688007362153
2019-01-03,666.010714285715,17.37496185467733,669.15,700.7606379950697,631.2607905763604
2019-01-04,662.7964285714294,13.012958988996392,661.05,688.8223465494222,636.7705105934366
2019-01-07,661.1750000000009,9.786426038975607,671.7,680.7478520779521,641.6021479220497
2019-01-08,660.7071428571436,9.126606437000635,670.05,678.9603557311449,642.4539299831423
2019-01-09,661.510714285715,9.975242016996763,676.1,681.4611983197086,641.5602302517215
2019-01-10,662.4142857142866,11.032494462581251,679.7,684.4792746394492,640.3492967891241
2019-01-11,665.0785714285722,11.31586215295504,683.5,687.7102957344823,642.4468471226621
2019-01-14,668.8571428571437,14.038530182012005,701.9,696.9342032211676,640.7800824931197
2019-01-15,674.7535714285723,19.203640122564256,726.6,713.1608516737008,636.3462911834438
2019-01-16,680.467857142858,24.595845546204902,736.8,729.6595482352677,631.2761660504482
2019-01-17,685.9250000000009,27.30304118030063,733.35,740.5310823606021,631.3189176393996
2019-01-18,691.067857142858,28.58219326746796,730.95,748.2322436777939,633.903470607922
2019-01-21,696.7785714285723,30.878693888579363,745.0,758.5359592057309,635.0211836514136
2019-01-22,702.2285714285724,32.30848134830552,745.35,766.8455341251835,637.6116087319614
2019-01-23,706.6928571428581,31.69846427452696,731.65,770.089785691912,643.2959285938042
2019-01-24,711.7607142857153,29.430388393458564,732.0,770.6214910726324,652.8999374987982
2019-01-25,715.950000000001,27.3930367345291,730.35,770.7360734690592,661.1639265309427
2019-01-28,720.0857142857154,24.103386520549954,727.95,768.2924873268154,671.8789412446155
2019-01-29,723.7857142857154,20.545095134038952,727.9,764.8759045537932,682.6955240176375
2019-01-30,727.0857142857152,16.16209274070066,725.9,759.4098997671165,694.7615288043139
2019-01-31,731.8035714285724,11.398675096553955,749.55,754.6009216216803,709.0062212354644
2019-02-01,735.742857142858,9.66752806573861,757.05,755.0779132743353,716.4078010113808
2019-02-04,737.8357142857151,10.65685818496075,755.9,759.1494306556366,716.5219979157936
2019-02-05,739.1250000000009,11.574287650482864,754.85,762.2735753009666,715.9764246990352
2019-02-06,741.2642857142865,13.092987385698054,763.3,767.4502604856826,715.0783109428904
2019-02-07,743.6250000000008,14.035802435226973,764.0,771.6966048704547,715.5533951295469
2019-02-08,744.760714285715,14.7792106921188,760.9,774.3191356699526,715.2022929014774
2019-02-11,746.0071428571435,15.548545036368184,762.8,777.1042329298799,714.9100527844072
2019-02-12,747.3500000000007,15.01591463442722,750.45,777.3818292688552,717.3181707311462
2019-02-13,748.9857142857151,14.45186211815028,754.9,777.8894385220157,720.0819900494145
2019-02-14,749.6785714285721,13.702803114236152,740.05,777.0841776570444,722.2729652000999
2019-02-15,750.6785714285721,12.44856671217683,741.95,775.5757048529258,725.7814380042184
2019-02-18,751.6178571428578,11.010704706446793,741.05,773.6392665557514,729.5964477299642
2019-02-19,751.5035714285721,11.302611411792256,724.3,774.1087942521566,728.8983486049875
2019-02-20,750.8714285714293,11.662047489572966,740.7,774.1955235505752,727.5473335922834
2019-02-21,749.1857142857151,12.38358759644998,733.45,773.952889478615,724.4185390928152
2019-02-22,747.6892857142866,12.769603008305427,734.95,773.2284917308974,722.1500796976758
2019-02-25,747.692857142858,12.771766595844678,754.9,773.2363903345473,722.1493239511686
2019-02-26,746.2071428571437,12.003250475547759,742.5,770.2136438082392,722.2006419060482
2019-02-27,744.1535714285723,11.15432762321402,735.25,766.4622266750004,721.8449161821442
2019-02-28,742.2535714285723,10.316369820070467,734.3,762.8863110687132,721.6208317884314
2019-03-01,740.7607142857152,8.459523049233253,741.9,757.6797603841817,723.8416681872486
2019-03-05,739.4785714285723,8.235329947330037,732.5,755.9492313232324,723.0079115339122
2019-03-06,737.8785714285723,7.107463960990541,732.5,752.0934993505533,723.6636435065913
2019-03-07,736.6571428571439,8.104933377621524,722.95,752.8670096123869,720.4472761019008
2019-03-08,734.5428571428581,10.206367867938525,712.35,754.9555928787352,714.1301214069811
2019-03-11,732.4142857142867,11.737488077709562,711.25,755.8892618697058,708.9393095588676
2019-03-12,731.1750000000011,13.450990097986663,706.95,758.0769801959744,704.2730198040277
2019-03-13,728.8714285714296,14.42084114541921,708.45,757.7131108622681,700.0297462805912
2019-03-14,727.0785714285724,15.338873620862913,708.35,757.7563186702982,696.4008241868466
2019-03-15,725.9071428571439,15.317710427737422,718.55,756.5425637126187,695.271722001669
2019-03-18,722.7142857142868,13.340589142991012,710.2,749.3954640002688,696.0331074283048
2019-03-19,721.2678571428581,12.067368700897955,722.25,745.402594544654,697.1331197410623
2019-03-20,721.532142857144,12.432148263286365,738.95,746.3964393837167,696.6678463305713
2019-03-22,722.1607142857155,13.318237619800746,743.1,748.797189525317,695.524239046114
2019-03-25,721.6857142857154,12.662519322992928,735.25,747.0107529317013,696.3606756397296
2019-03-26,721.3464285714298,12.411617763018644,727.75,746.169664097467,696.5231930453925
2019-03-27,721.1464285714299,12.23942972979808,729.7,745.625288031026,696.6675691118337
2019-03-28,722.207142857144,13.025963084796725,737.8,748.2590690267375,696.1552166875506
2019-03-29,724.457142857144,13.884577181796038,743.85,752.2262972207361,696.687988493552
2019-04-01,727.5892857142869,15.525093565596986,755.1,758.6394728454809,696.5390985830929
2019-04-02,731.3357142857154,16.4616387231436,759.4,764.2589917320026,698.4124368394282
2019-04-03,734.5392857142867,16.02355451987148,753.3,766.5863947540297,702.4921766745438
2019-04-04,737.3642857142867,14.461373333195446,747.9,766.2870323806776,708.4415390478957
2019-04-05,740.2750000000009,14.484192311751743,759.3,769.2433846235044,711.3066153764973
2019-04-08,744.3500000000009,13.353075128424068,767.25,771.056150256849,717.6438497431528
2019-04-09,747.0892857142866,12.367951428114052,760.6,771.8251885705147,722.3533828580585
2019-04-10,748.0714285714295,12.216913154871829,752.7,772.5052548811731,723.6376022616859
2019-04-11,748.0428571428581,12.229894916598548,742.7,772.5026469760552,723.583067309661
2019-04-12,748.9357142857152,11.667450261522724,747.75,772.2706148087607,725.6008137626698
2019-04-15,748.9178571428581,11.70250806689131,727.5,772.3228732766407,725.5128410090755
2019-04-16,748.517857142858,12.479808417302738,724.1,773.4774739774635,723.5582403082525
2019-04-18,747.0357142857152,14.85647267087635,717.05,776.748659627468,717.3227689439625
2019-04-22,745.4071428571436,16.401850940867437,721.05,778.2108447388786,712.6034409754087
2019-04-23,743.4857142857152,16.75092911973395,728.2,776.987572525183,709.9838560462473
2019-04-24,741.8464285714296,16.18720368647846,736.45,774.2208359443865,709.4720211984726
2019-04-25,740.0785714285723,16.191613620917593,728.55,772.4617986704075,707.6953441867372
2019-04-26,739.3714285714295,16.039215335301254,738.0,771.4498592420321,707.292997900827
2019-04-30,738.8035714285725,15.407683701118183,751.35,769.6189388308088,707.9882040263361
2019-05-02,736.200000000001,13.144507481218875,730.8,762.4890149624387,709.9109850375633
2019-05-03,733.5571428571438,11.474819541815553,723.6,756.506781940775,710.6075037735127
2019-05-06,731.1071428571438,10.709393022102352,718.4,752.5259289013485,709.6883568129391
2019-05-07,729.8107142857151,10.28836494771944,724.55,750.387444181154,709.2339843902762
2019-05-08,727.7821428571436,9.223936401993257,719.35,746.2300156611302,709.3342700531571
2019-05-09,727.3214285714294,9.398541504847815,721.05,746.118511581125,708.5243455617338
2019-05-10,726.8035714285722,9.78162453645581,716.85,746.3668205014839,707.2403223556606
2019-05-13,726.992857142858,9.602360630131262,719.7,746.1975784031206,707.7881358825955
